operation,pattern,polling_mode,queue_type,concurrency,msg_size,batch_size,bandwidth_gbps,msg_rate_mps,page_faults,latency_min_ns,latency_max_ns,latency_avg_ns,latency_p50_ns,latency_p99_ns,latency_count
data_move,sliding_window_reusable_bs4,inline,NoLock,4096,256,4,1.20011,5.03363,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Mutex,4096,256,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TAS,4096,256,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TTAS,4096,256,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Backoff,4096,256,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,LockFree,4096,256,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Indexed,4096,256,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,NoLock,4096,1024,4,4.94273,5.18282,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Mutex,4096,1024,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TAS,4096,1024,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TTAS,4096,1024,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Backoff,4096,1024,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,LockFree,4096,1024,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Indexed,4096,1024,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,NoLock,4096,2048,4,9.87925,5.17957,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Mutex,4096,2048,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TAS,4096,2048,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TTAS,4096,2048,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Backoff,4096,2048,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,LockFree,4096,2048,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Indexed,4096,2048,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,NoLock,4096,4096,4,19.6772,5.15825,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Mutex,4096,4096,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TAS,4096,4096,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TTAS,4096,4096,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Backoff,4096,4096,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,LockFree,4096,4096,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Indexed,4096,4096,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,NoLock,4096,65536,4,26.0808,0.427308,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Mutex,4096,65536,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TAS,4096,65536,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,TTAS,4096,65536,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Backoff,4096,65536,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,LockFree,4096,65536,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs4,inline,Indexed,4096,65536,4,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,1024,8,16,0.0376407,5.05205,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,1024,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,1024,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,1024,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,1024,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,1024,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,1024,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,1024,64,16,0.300353,5.03909,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,1024,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,1024,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,1024,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,1024,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,1024,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,1024,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,1024,256,16,1.22787,5.15006,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,1024,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,1024,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,1024,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,1024,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,1024,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,1024,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,1024,1024,16,4.95523,5.19593,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,1024,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,1024,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,1024,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,1024,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,1024,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,1024,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,1024,2048,16,9.9229,5.20246,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,1024,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,1024,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,1024,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,1024,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,1024,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,1024,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,1024,4096,16,18.4374,4.83325,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,1024,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,1024,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,1024,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,1024,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,1024,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,1024,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,1024,65536,16,26.4915,0.434037,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,1024,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,1024,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,1024,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,1024,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,1024,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,1024,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,2048,8,16,0.0383724,5.15026,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,2048,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,2048,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,2048,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,2048,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,2048,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,2048,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,2048,64,16,0.30756,5.16001,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,2048,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,2048,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,2048,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,2048,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,2048,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,2048,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,2048,256,16,1.23151,5.16534,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,2048,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,2048,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,2048,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,2048,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,2048,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,2048,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,2048,1024,16,4.84812,5.08362,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,2048,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,2048,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,2048,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,2048,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,2048,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,2048,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,2048,2048,16,9.45836,4.9589,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,2048,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,2048,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,2048,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,2048,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,2048,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,2048,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,2048,4096,16,19.8299,5.19829,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,2048,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,2048,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,2048,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,2048,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,2048,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,2048,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,2048,65536,16,26.2422,0.429953,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,2048,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,2048,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,2048,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,2048,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,2048,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,2048,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,4096,8,16,0.0383181,5.14297,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,4096,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,4096,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,4096,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,4096,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,4096,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,4096,8,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,4096,64,16,0.307167,5.15341,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,4096,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,4096,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,4096,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,4096,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,4096,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,4096,64,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,4096,256,16,1.20563,5.0568,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,4096,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,4096,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,4096,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,4096,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,4096,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,4096,256,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,4096,1024,16,4.94148,5.18152,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,4096,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,4096,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,4096,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,4096,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,4096,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,4096,1024,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,4096,2048,16,9.88011,5.18002,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,4096,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,4096,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,4096,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,4096,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,4096,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,4096,2048,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,4096,4096,16,19.7159,5.1684,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,4096,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,4096,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,4096,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,4096,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,4096,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,4096,4096,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,NoLock,4096,65536,16,26.166,0.428703,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Mutex,4096,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TAS,4096,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,TTAS,4096,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Backoff,4096,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,LockFree,4096,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs16,inline,Indexed,4096,65536,16,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,1024,8,32,0.0284417,3.81739,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,1024,64,32,0.291891,4.89712,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,1024,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,1024,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,1024,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,1024,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,1024,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,1024,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,1024,256,32,1.22784,5.14993,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,1024,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,1024,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,1024,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,1024,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,1024,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,1024,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,1024,1024,32,4.93243,5.17203,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,1024,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,1024,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,1024,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,1024,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,1024,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,1024,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,1024,2048,32,9.87859,5.17923,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,1024,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,1024,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,1024,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,1024,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,1024,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,1024,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,1024,4096,32,19.7622,5.18054,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,1024,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,1024,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,1024,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,1024,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,1024,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,1024,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,1024,65536,32,26.4544,0.43343,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,1024,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,1024,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,1024,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,1024,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,1024,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,1024,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,2048,8,32,0.036565,4.90767,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,2048,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,2048,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,2048,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,2048,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,2048,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,2048,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,2048,64,32,0.306321,5.13921,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,2048,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,2048,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,2048,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,2048,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,2048,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,2048,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,2048,256,32,1.22674,5.14534,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,2048,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,2048,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,2048,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,2048,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,2048,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,2048,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,2048,1024,32,4.92808,5.16747,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,2048,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,2048,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,2048,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,2048,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,2048,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,2048,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,2048,2048,32,9.49811,4.97975,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,2048,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,2048,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,2048,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,2048,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,2048,2048,32,0,0,0,0,0,0,0,0,0
