operation,pattern,polling_mode,queue_type,concurrency,msg_size,batch_size,bandwidth_gbps,msg_rate_mps,page_faults,latency_min_ns,latency_max_ns,latency_avg_ns,latency_p50_ns,latency_p99_ns,latency_count
data_move,sliding_window_noalloc_mirrored_ring_batch_bs32,inline,TTAS,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs32,inline,Backoff,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs32,inline,LockFree,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs32,inline,Indexed,1024,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,NoLock,64,8,64,0.0949548,12.7446,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Mutex,64,8,64,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,TAS,64,8,64,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,TTAS,64,8,64,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Backoff,64,8,64,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,LockFree,64,8,64,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Indexed,64,8,64,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,NoLock,256,8,64,0.126449,16.9716,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Mutex,256,8,64,0,0,0,0,0,0,0,0,0
data_move,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,TAS,256,8,64,0,0,0,0,0,0,0,0,0
