message_bytes,concurrency,raw_ops_per_second,async_ops_per_second,async_over_raw,loss_percent,raw_gb_per_second,async_gb_per_second
4096,1,855034.6836269066,544038.278,0.6362762685746097,36.372373142539026,3.5022220641358093,2.228381
4096,8,5505504.403302422,2483737.989,0.4511372268651996,54.886277313480036,22.55054603592672,10.173391
4096,32,7317537.209676711,2416709.517,0.330262689174186,66.9737310825814,29.97263241083581,9.898842
4096,64,7171101.036510944,4724507.083,0.6588258984144337,34.11741015855662,29.37282984554883,19.351581
4096,128,7058388.400526837,3288961.923,0.4659649960257942,53.40350039742058,28.911158888557924,13.471588
